"LINK CODE","ADVERTISER","LINK NAME","LINK ID","RETAIL PRICE","CATEGORY"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415509904&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fla-roche-posay-anthelios-melt-in-milk-body-and-face-sunscreen-lotion-broad-spectrum-spf-100"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-3606000546103-1.jpg?v=1655395945"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415509904&type=2&subid=0"" >","Bluemercury, Inc.","Anthelios Melt-in Milk Body & Face Sunscreen Lotion Broad Spectrum SPF 100","19415509904","26.0","Face Sunscreens"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415505726&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fclarins-usa-joli-rouge-lipstick"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-color-papaya-3380814435012-1.jpg?v=1655181500"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415505726&type=2&subid=0"" >","Bluemercury, Inc.","Joli Rouge Lipstick","19415505726","32.0","Lipstick"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415510692&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fjane-iredale-glow-time-full-coverage-mineral-bb-cream"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-color-bb12-670959113344-1.jpg?v=1655395829"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415510692&type=2&subid=0"" >","Bluemercury, Inc.","Glow Time®Full Coverage Mineral BB Cream","19415510692","52.0","Bb Creams"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415509832&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fkiehls-since-1851-rare-earth-pore-refining-tonic"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-3605975028836-1.jpg?v=1655137279"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415509832&type=2&subid=0"" >","Bluemercury, Inc.","Rare Earth Pore Refining Tonic","19415509832","22.0","Toners"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415504840&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fvirtue-healing-oil"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-817023021567-1-v20220613T185903Z.jpg?v=1655146836"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415504840&type=2&subid=0"" >","Bluemercury, Inc.","Healing Oil","19415504840","44.0","Hair Oils"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415506512&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fkiehls-since-1851-ultra-facial-oil-free-toner"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-3605975080872-1.jpg?v=1655137312"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415506512&type=2&subid=0"" >","Bluemercury, Inc.","Ultra Facial Oil Free Toner","19415506512","18.0","Toners"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415510606&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fhampton-sun-spf-30-continuous-mist-sunscreen"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-size-5oz-860302001255-1.jpg?v=1655395781"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415510606&type=2&subid=0"" >","Bluemercury, Inc.","SPF 30 Continuous Mist Sunscreen","19415510606","32.0","Body Sunscreens"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415508920&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fnatura-bisse-diamond-extreme-mask"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-8436534717787-1.jpg?v=1655325233"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415508920&type=2&subid=0"" >","Bluemercury, Inc.","Diamond Extreme Mask","19415508920","120.0","Face Masks"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415508872&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Flune-and-aster-5-minute-rescue-sheet-mask-soothe"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-814309020887-1.jpg?v=1655311672"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415508872&type=2&subid=0"" >","Bluemercury, Inc.","5 Minute Rescue Mask - Soothe","19415508872","8.0","Sheet Masks"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415509582&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fdermalogica-dynamic-skin-recovery-spf50"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-title-defaulttitle-666151031081-1.jpg?v=1655395727"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415509582&type=2&subid=0"" >","Bluemercury, Inc.","Dynamic Skin Recovery SPF50","19415509582","77.0","Face Sunscreens"
