"LINK CODE","ADVERTISER","LINK NAME","LINK ID","RETAIL PRICE","CATEGORY"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415510982&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fperfect-legs-skin-protector-spf-30-this-works-876972005578"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-876972005578-1.jpg?v=1655396055"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415510982&type=2&subid=0"" >","Bluemercury, Inc.","Perfect Legs Skin Protector SPF 30","19415510982","58.0","Body Sunscreens"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415505724&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fchantecaille-lip-veil"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-color-portulaca-656509036134-1.jpg?v=1655367495"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415505724&type=2&subid=0"" >","Bluemercury, Inc.","Lip Veil","19415505724","50.0","Lipstick"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415511012&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fphilip-kingsley-stimulating-daily-scalp-toner"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-5060305121324-1.jpg?v=1655165140"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415511012&type=2&subid=0"" >","Bluemercury, Inc.","Stimulating Scalp Toner","19415511012","34.0","Scalp Treatments"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415506374&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fdermalogica-prisma-protect-spf-30"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-size-17oz-666151030572-1.jpg?v=1655395741"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415506374&type=2&subid=0"" >","Bluemercury, Inc.","Prisma Protect SPF 30","19415506374","66.0","Face Moisturizers"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415505692&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fsurratt-surreal-skin-foundation"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-color-9-609015652312-1.jpg?v=1655138153"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415505692&type=2&subid=0"" >","Bluemercury, Inc.","Surreal Skin Foundation Wand","19415505692","75.0","Foundations"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415507112&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Flilah-b-divine-duo-lip-and-cheek"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-color-bfearless-851078006001-1.jpg?v=1655324271"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415507112&type=2&subid=0"" >","Bluemercury, Inc.","Divine Duo&trade; Lip & Cheek","19415507112","46.0","Blush"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415508732&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fis-clinical-youth-eye-complex"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-817244010449-1.jpg?v=1655137072"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415508732&type=2&subid=0"" >","Bluemercury, Inc.","Youth Eye Complex","19415508732","110.0","Eye Creams"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415506154&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fbobbi-brown-extra-repair-moisturizing-balm-spf-25"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-716170092829-1.jpg?v=1655395708"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415506154&type=2&subid=0"" >","Bluemercury, Inc.","Extra Repair Moisturizing Balm SPF 25","19415506154","104.0","Face Moisturizers"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415507076&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fkiehls-since-1851-daily-reviving-concentrate"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-3605970879815-1.jpg?v=1655137141"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415507076&type=2&subid=0"" >","Bluemercury, Inc.","Daily Reviving Concentrate","19415507076","52.0","Face Serums"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19415509976&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fm-61-hydraboost-moisturizer-spf30"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-817237010487-1.jpg?v=1655395976"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19415509976&type=2&subid=0"" >","Bluemercury, Inc.","Hydraboost Moisturizer SPF 30","19415509976","78.0","Face Sunscreens"
