"LINK CODE","ADVERTISER","LINK NAME","LINK ID","RETAIL PRICE","CATEGORY"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19950002240&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fnest-new-york-charcoal-woods-classic-candle"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-840732123208-1.jpg?v=1654275383"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19950002240&type=2&subid=0"" >","Bluemercury, Inc.","Charcoal Woods Classic Candle","19950002240","46.0","Candles"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.20039364272&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fkiehls-since-1851-ultra-facial-hydrating-concentrated-cleansing-bar"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-3605972700568-1.jpg?v=1654836971"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.20039364272&type=2&subid=0"" >","Bluemercury, Inc.","Ultra Facial Hydrating Concentrated Cleansing Bar","20039364272","18.0","Cleansers"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19779146404&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fbobbi-brown-skin-corrector-stick"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-p716170258911.jpg?v=1654202066"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19779146404&type=2&subid=0"" >","Bluemercury, Inc.","Skin Corrector Stick","19779146404","32.0","Concealers"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.20039364640&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Frevive-les-yeux-presse"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-633222109000-1.jpg?v=1652815506"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.20039364640&type=2&subid=0"" >","Bluemercury, Inc.","Les Yeux Presse","20039364640","195.0","Eye Serums"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.20063566700&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fphilip-kingsley-density-thickening-protein-spray"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-5060771201049-1.jpg?v=1654733609"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.20063566700&type=2&subid=0"" >","Bluemercury, Inc.","Density Thickening Protein Spray","20063566700","55.0","Hair Sprays"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.20039364642&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Frevive-serum-protectif"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-633222000130-1.jpg?v=1652815508"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.20039364642&type=2&subid=0"" >","Bluemercury, Inc.","Serum Protectif","20039364642","175.0","Face Serums"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19936657078&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fphilip-kingsley-carabao-mango-hibiscus-elasticizer"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/variant_images-size-507floz229g-5060771200943-1.jpg?v=1654244289"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19936657078&type=2&subid=0"" >","Bluemercury, Inc.","Carabao Mango & Hibiscus Elasticizer","19936657078","55.0","Hair Masks"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19461329796&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fnest-new-york-holiday-grand-candle"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-840732116965-1.jpg?v=1654230030"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19461329796&type=2&subid=0"" >","Bluemercury, Inc.","Holiday Grand Candle","19461329796","280.0","Candles"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19936657168&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fvitruvi-legacy-essential-oil-blend"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-690156000759-1.jpg?v=1654275441"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19936657168&type=2&subid=0"" >","Bluemercury, Inc.","Legacy Essential Oil Blend","19936657168","34.0","Diffuser Oils"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=1051525.19487350634&type=2&murl=https%3A%2F%2Fbluemercury.com%2Fproducts%2Fdiptyque-roses-home-fragrance-diffuser"" rel=""nofollow""><IMG border=0 src=""https://cdn.shopify.com/s/files/1/0283/0185/2747/products/global_images-3700431432483-1.jpg?v=1654275262"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=1051525.19487350634&type=2&subid=0"" >","Bluemercury, Inc.","Roses Home Fragrance Diffuser","19487350634","190.0","Diffusers"
