"LINK CODE","ADVERTISER","LINK NAME","LINK ID","RETAIL PRICE","CATEGORY"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.19965808422&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fchina-glaze-nail-lacquer-with-hardeners%3FID%3D11532233%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/18044416_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.19965808422&type=2&subid=0"" >","Macys.com","China Glaze Nail Lacquer With Hardeners","19965808422","7.5","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.690251115679&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fjo-malone-london-aqua-lemon-cologne-1-oz.%3FID%3D13838785%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/4/optimized/21608634_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.690251115679&type=2&subid=0"" >","Macys.com","Jo Malone London Aqua Lemon Cologne, 1 oz.","690251115679","75.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.730852161290&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fshiseido-synchro-skin-invisible-silk-pressed-powder%3FID%3D9792793%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/2/optimized/13840352_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.730852161290&type=2&subid=0"" >","Macys.com","Shiseido Synchro Skin Invisible Silk Pressed Powder","730852161290","38.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.20714922344&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fclinique-dramatically-different-lipstick-shaping-lip-colour-0.14-oz.%3FID%3D6872981%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/7/optimized/10131795_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.20714922344&type=2&subid=0"" >","Macys.com","Clinique Dramatically Different Lipstick Shaping Lip Colour, 0.14-oz.","20714922344","14.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3349668508488&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fpaco-rabanne-lady-million-eau-de-parfum-spray-1.7-oz.%3FID%3D591790%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/9064628_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3349668508488&type=2&subid=0"" >","Macys.com","Paco Rabanne Lady Million Eau de Parfum Spray, 1.7 oz.","3349668508488","90.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.690251115631&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fjo-malone-london-crystal-campion-cologne-1-oz.%3FID%3D13838783%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/3/optimized/21609283_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.690251115631&type=2&subid=0"" >","Macys.com","Jo Malone London Crystal Campion Cologne, 1 oz.","690251115631","75.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.5060370106943&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fvita-liberata-tanning-mitt%3FID%3D6210177%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/3/optimized/9540713_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.5060370106943&type=2&subid=0"" >","Macys.com","Vita Liberata Tanning Mitt","5060370106943","2.25","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.800897839468&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fnyx-professional-makeup-slide-on-lip-pencil%3FID%3D3324599%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/8639595_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.800897839468&type=2&subid=0"" >","Macys.com","Nyx Professional Makeup Slide On Lip Pencil","800897839468","8.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.8435446400947&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2F3ina-the-lip-gloss%3FID%3D10460196%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/7/optimized/16126061_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.8435446400947&type=2&subid=0"" >","Macys.com","3INA The Lip Gloss","8435446400947","14.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.874034010560&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fclean-fragrance-classic-air-fragrance-spray-1-oz.%3FID%3D9541054%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/13630338_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.874034010560&type=2&subid=0"" >","Macys.com","Clean Fragrance Classic Air Fragrance Spray, 1-oz.","874034010560","44.0","Beauty"
