"LINK CODE","ADVERTISER","LINK NAME","LINK ID","RETAIL PRICE","CATEGORY"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.611935340118&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Faddicted-beauty-neck-jawline-firming-serum%3FID%3D8909967%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/12357718_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.611935340118&type=2&subid=0"" >","Macys.com","Addicted Beauty Neck and Jawline Firming Serum","611935340118","70.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.811338021106&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fbutter-london-p.d.-quick-dry-conditioning-drops%3FID%3D12218670%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/4/optimized/18843184_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.811338021106&type=2&subid=0"" >","Macys.com","butter London P.d. Quick Dry Conditioning Drops","811338021106","18.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.8056040304174&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fultimate-foundation-riparcover-cream%3FID%3D10019959%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/5/optimized/14544733_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.8056040304174&type=2&subid=0"" >","Macys.com","Ultimate Foundation Riparcover Cream","8056040304174","49.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.99600203751&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Ferbaviva-stretch-mark-cream-travel-2-fl-oz%3FID%3D10476953%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/6/optimized/16254186_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.99600203751&type=2&subid=0"" >","Macys.com","Erbaviva Stretch Mark Cream Travel, 2 fl oz","99600203751","16.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.659711137859&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Ftantowel-the-mitt-5-pk.%3FID%3D14051398%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/7/optimized/21597257_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.659711137859&type=2&subid=0"" >","Macys.com","TanTowel The Mitt, 5-Pk.","659711137859","45.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.811425032596&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fsigma-beauty-ivy-eyeshadow-palette%3FID%3D12231383%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/4/optimized/18797874_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.811425032596&type=2&subid=0"" >","Macys.com","Sigma Beauty Ivy Eyeshadow Palette","811425032596","29.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.98132583539&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fbareminerals-smoothness-hydrating-cleansing-oil-6-oz.%3FID%3D10677605%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/4/optimized/17536144_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.98132583539&type=2&subid=0"" >","Macys.com","bareMinerals Smoothness Hydrating Cleansing Oil, 6 oz.","98132583539","30.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3548752170666&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fmake-up-for-ever-matte-velvet-skin-high-coverage-multi-use-concealer%3FID%3D13105420%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/5/optimized/19947465_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3548752170666&type=2&subid=0"" >","Macys.com","Make Up For Ever Matte Velvet Skin High Coverage Multi-Use Concealer","3548752170666","29.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.96100107305&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fdashing-diva-redtherapy-base-seal-for-gloss%3FID%3D11716672%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/6/optimized/18456776_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.96100107305&type=2&subid=0"" >","Macys.com","Dashing Diva Redtherapy Base Seal For Gloss","96100107305","8.99","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.99600205076&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Ferbaviva-travel-essentials-kit-relax-9.75-oz%3FID%3D10476970%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/6/optimized/16254136_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.99600205076&type=2&subid=0"" >","Macys.com","Erbaviva Travel Essentials Kit Relax, 9.75 oz","99600205076","48.0","Beauty"
