"LINK CODE","ADVERTISER","LINK NAME","LINK ID","RETAIL PRICE","CATEGORY"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3605970378523&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-le-crayon-contouring-lip-crayon-0.01-oz%3FID%3D891%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/7/optimized/1336350_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3605970378523&type=2&subid=0"" >","Macys.com","Lancome Le Crayon Contouring Lip Crayon, 0.01 oz","3605970378523","20.8","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3605972352408&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-juicy-tubes-original-lip-gloss%3FID%3D11031373%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/9/optimized/17098019_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3605972352408&type=2&subid=0"" >","Macys.com","Lancome Juicy Tubes Original Lip Gloss","3605972352408","14.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3614272873520&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-renergie-lift-anti-wrinkle-lifting-foundation-with-spf-27-1-oz.%3FID%3D106865%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/3/optimized/16127564_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3614272873520&type=2&subid=0"" >","Macys.com","Lancome Renergie Lift Anti-Wrinkle Lifting Foundation with Spf 27, 1 oz.","3614272873520","44.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3614272450516&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-teint-idole-ultra-24h-long-wear-foundation-1-oz%3FID%3D653126%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/8274677_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3614272450516&type=2&subid=0"" >","Macys.com","Lancome Teint Idole Ultra 24H Long Wear Foundation, 1 oz","3614272450516","32.9","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3605971282386&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-teint-idole-ultra-wear-camouflage-concealer-0.40-oz%3FID%3D4602490%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/3/optimized/8383346_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3605971282386&type=2&subid=0"" >","Macys.com","Lancome Teint Idole Ultra Wear Camouflage Concealer, 0.40 oz","3605971282386","21.7","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3346470143876&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fguerlain-aqua-allegoria-flora-salvaggia-eau-de-toilette-4.2-oz.%3FID%3D13855983%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/0/optimized/21873930_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3346470143876&type=2&subid=0"" >","Macys.com","Guerlain Aqua Allegoria Flora Salvaggia Eau de Toilette, 4.2 oz.","3346470143876","145.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3605971282348&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-teint-idole-ultra-wear-camouflage-concealer-0.40-oz%3FID%3D4602490%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/3/optimized/8383345_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3605971282348&type=2&subid=0"" >","Macys.com","Lancome Teint Idole Ultra Wear Camouflage Concealer, 0.40 oz","3605971282348","21.7","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3614271752116&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-prep-hydrate-primer%3FID%3D6619644%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/7/optimized/9848557_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3614271752116&type=2&subid=0"" >","Macys.com","Lancome Prep & Hydrate Primer","3614271752116","28.0","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.3614270974618&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Flancome-effacernes-waterproof-protective-undereye-concealer-0.52oz%3FID%3D35190%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-4-_-0-_-MP40&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/1574577_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.3614270974618&type=2&subid=0"" >","Macys.com","Lancome Effacernes Waterproof Protective Undereye Concealer, 0.52oz","3614270974618","21.7","Beauty"
"<a href=""https://click.linksynergy.com/link?id=DEoPybET1Dw&offerid=803538.744119191074&type=2&murl=https%3A%2F%2Fwww.macys.com%2Fshop%2Fproduct%2Fbodyography-lipstick-0.13-oz%3FID%3D14297133%26PartnerID%3DLINKSHARE%26cm_mmc%3DLINKSHARE-_-Tan%2FBeige-_-0-_-MPTan%2FBeige0&LSNSUBSITE=PR"" rel=""nofollow""><IMG border=0 src=""https://slimages.macysassets.com/is/image/MCY/products/8/optimized/21851765_fpx.tif?wid=1200&fmt=jpeg&qlt=100"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=DEoPybET1Dw&bids=803538.744119191074&type=2&subid=0"" >","Macys.com","lowProm Dress","744119191074","19.0","Beauty"
